https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT
1624234581,2021-06-21 00:16:21,ZRX/USDT,0.60403171,0.60403171,0.60403171,0.60403171,0.0,0.0
1624233600,2021-06-21 00:00:00,ZRX/USDT,0.79035814,0.79072471,0.6,0.60403171,25911.68212246,39547.56563693
1624148314,2021-06-20 00:18:34,ZRX/USDT,0.79459627,0.79459627,0.79459627,0.79459627,0.0,0.0
1624147200,2021-06-20 00:00:00,ZRX/USDT,0.78719862,0.79459627,0.72872398,0.79459627,7359.01746202,9652.47648624
1624061988,2021-06-19 00:19:48,ZRX/USDT,0.79297237,0.79297237,0.79297237,0.79297237,0.0,0.0
1624060800,2021-06-19 00:00:00,ZRX/USDT,0.81596005,0.82680983,0.7869973,0.79297237,2508.26180653,3086.3408671
1623975520,2021-06-18 00:18:40,ZRX/USDT,0.80918102,0.80918102,0.80918102,0.80918102,0.0,0.0
1623974400,2021-06-18 00:00:00,ZRX/USDT,0.87134777,0.88312395,0.7832256,0.80918102,19136.38956147,22905.8398221
1623889170,2021-06-17 00:19:30,ZRX/USDT,0.86975835,0.86975835,0.86975835,0.86975835,0.0,0.0
1623888000,2021-06-17 00:00:00,ZRX/USDT,0.87038808,0.89617319,0.85029652,0.86975835,1875.87415632,2185.69183359
1623803125,2021-06-16 00:25:25,ZRX/USDT,0.86,0.86,0.86,0.86,0.0,0.0
1623801600,2021-06-16 00:00:00,ZRX/USDT,0.89151747,0.93741243,0.86,0.86,1888.63950964,2107.62386257
1623716220,2021-06-15 00:17:00,ZRX/USDT,0.90440813,0.90440813,0.90440813,0.90440813,0.0,0.0
1623715200,2021-06-15 00:00:00,ZRX/USDT,0.90848463,0.95659587,0.88945918,0.90440813,7471.44898894,8258.33878696
1623629724,2021-06-14 00:15:24,ZRX/USDT,0.90799544,0.90799544,0.90799544,0.90799544,0.0,0.0
1623628800,2021-06-14 00:00:00,ZRX/USDT,0.89876076,0.9324814,0.87,0.90799544,15286.02001778,17107.74879456
1623543312,2021-06-13 00:15:12,ZRX/USDT,0.89642008,0.89642008,0.89642008,0.89642008,0.0,0.0
1623542400,2021-06-13 00:00:00,ZRX/USDT,0.86411189,0.89927479,0.81087962,0.89642008,15709.33927353,18527.01885877
1623458453,2021-06-12 00:40:53,ZRX/USDT,0.84804363,0.84804363,0.84804363,0.84804363,0.0,0.0
1623456000,2021-06-12 00:00:00,ZRX/USDT,0.85323433,0.88760829,0.80295658,0.84804363,104620.68854877,119701.51311108
1623372024,2021-06-11 00:40:24,ZRX/USDT,0.86528964,0.86528964,0.86528964,0.86528964,0.0,0.0
1623369600,2021-06-11 00:00:00,ZRX/USDT,0.9298,0.94568462,0.85384254,0.86528964,41804.81755075,46337.41195112
1623284694,2021-06-10 00:24:54,ZRX/USDT,0.94066381,0.94066381,0.94066381,0.94066381,0.0,0.0
1623283200,2021-06-10 00:00:00,ZRX/USDT,0.96754081,0.9817212,0.91158689,0.94066381,19912.78595815,21058.19173061
1623198649,2021-06-09 00:30:49,ZRX/USDT,0.95923666,0.95923666,0.95923666,0.95923666,0.0,0.0
1623196800,2021-06-09 00:00:00,ZRX/USDT,0.95417775,0.97481423,0.92663222,0.95923666,25203.04277811,26461.08571976
1623111819,2021-06-08 00:23:39,ZRX/USDT,0.95588899,0.95588899,0.95588899,0.95588899,0.0,0.0
1623110400,2021-06-08 00:00:00,ZRX/USDT,0.9541654,0.95844215,0.83326833,0.95588899,24990.09676327,27760.30185972
1623025166,2021-06-07 00:19:26,ZRX/USDT,0.9467792,0.9467792,0.9467792,0.9467792,0.0,0.0
1623024000,2021-06-07 00:00:00,ZRX/USDT,1.06188205,1.07884368,0.9467792,0.9467792,19243.96258676,18545.05999661
1622939123,2021-06-06 00:25:23,ZRX/USDT,1.05720623,1.05720623,1.05720623,1.05720623,0.0,0.0
1622937600,2021-06-06 00:00:00,ZRX/USDT,1.04193684,1.07589076,1.03603495,1.05720623,5645.87498064,5319.55980109
1622852932,2021-06-05 00:28:52,ZRX/USDT,1.04193684,1.04193684,1.04193684,1.04193684,0.0,0.0
1622851200,2021-06-05 00:00:00,ZRX/USDT,1.06604686,1.13820909,1.01169032,1.04193684,12575.35813623,11766.90649402
1622766360,2021-06-04 00:26:00,ZRX/USDT,1.06138418,1.06138418,1.06138418,1.06138418,0.0,0.0
1622764800,2021-06-04 00:00:00,ZRX/USDT,1.18801041,1.18801041,1.02393748,1.06138418,22699.12167213,20933.85776164
1622680024,2021-06-03 00:27:04,ZRX/USDT,1.18814716,1.18814716,1.18814716,1.18814716,0.0,0.0
1622678400,2021-06-03 00:00:00,ZRX/USDT,1.1465689,1.23324986,1.0950844,1.18814716,29191.00550212,24906.35846878
1622594905,2021-06-02 00:48:25,ZRX/USDT,1.1523126,1.1523126,1.1523126,1.1523126,0.0,0.0
1622592000,2021-06-02 00:00:00,ZRX/USDT,1.03179437,1.22863938,1.03179437,1.1523126,106323.48563006,94211.61572169
1622507089,2021-06-01 00:24:49,ZRX/USDT,1.02671749,1.02671749,1.02671749,1.02671749,0.0,0.0
1622505600,2021-06-01 00:00:00,ZRX/USDT,1.025,1.05194163,0.98431659,1.02671749,8533.98322538,8294.74948497
1622420624,2021-05-31 00:23:44,ZRX/USDT,1.0134914,1.0134914,1.0134914,1.0134914,0.0,0.0
1622419200,2021-05-31 00:00:00,ZRX/USDT,0.93100842,1.01795818,0.89,1.0134914,17535.78593435,18322.76162239
1622334515,2021-05-30 00:28:35,ZRX/USDT,0.93754918,0.93754918,0.93754918,0.93754918,0.0,0.0
1622332800,2021-05-30 00:00:00,ZRX/USDT,0.88385938,0.98705851,0.84534293,0.93754918,8393.9224129,9345.79239616
1622248065,2021-05-29 00:27:45,ZRX/USDT,0.89978025,0.89978025,0.89978025,0.89978025,0.0,0.0
1622246400,2021-05-29 00:00:00,ZRX/USDT,0.97174987,1.0041241,0.84501816,0.89978025,12592.97143904,13777.03996656
1622161454,2021-05-28 00:24:14,ZRX/USDT,0.95887678,0.95887678,0.95887678,0.95887678,0.0,0.0
1622160000,2021-05-28 00:00:00,ZRX/USDT,1.09215847,1.12162512,0.92720549,0.95887678,28462.51339541,28024.98959885
1622075193,2021-05-27 00:26:33,ZRX/USDT,1.09921089,1.09921089,1.09921089,1.09921089,0.0,0.0
1622073600,2021-05-27 00:00:00,ZRX/USDT,1.13198721,1.18243348,1.02437721,1.09921089,13590.33319689,12163.02482103
1621990206,2021-05-26 00:50:06,ZRX/USDT,1.15,1.15,1.15,1.15,0.0,0.0
1621987200,2021-05-26 00:00:00,ZRX/USDT,0.9793084,1.15,0.97127132,1.15,37074.23125241,34589.3330245
1621947652,2021-05-25 13:00:52,ZRX/USDT,0.97558693,0.97558693,0.97558693,0.97558693,0.0,0.0
1621900800,2021-05-25 00:00:00,ZRX/USDT,0.98880181,1.02664326,0.89206304,0.97558693,32386.8755315,33874.70214812
1621814400,2021-05-24 00:00:00,ZRX/USDT,0.814467,0.9909459,0.78122443,0.98486639,68992.26961043,76568.86651446
1621728000,2021-05-23 00:00:00,ZRX/USDT,0.951472,0.9852695,0.627424,0.79383167,100266.67746261,126551.43827979
1621643153,2021-05-22 00:25:53,ZRX/USDT,0.96044597,0.96044597,0.96044597,0.96044597,0.0,0.0
1621641600,2021-05-22 00:00:00,ZRX/USDT,1.03737875,1.0453386,0.88933709,0.96044597,52221.84603063,53950.10166263
1621556924,2021-05-21 00:28:44,ZRX/USDT,1.03113245,1.03113245,1.03113245,1.03113245,0.0,0.0
1621555200,2021-05-21 00:00:00,ZRX/USDT,1.16202206,1.21872556,0.9,1.03113245,87055.89749578,78097.81870313
1621468800,2021-05-20 00:00:00,ZRX/USDT,0.99415756,1.19059409,0.887861,1.15737895,131366.88050833,125661.59530614
1621385596,2021-05-19 00:53:16,ZRX/USDT,0.99050172,0.99050172,0.99050172,0.99050172,0.0,0.0
1621382400,2021-05-19 00:00:00,ZRX/USDT,1.59530329,1.64050431,0.79752194,0.99050172,254151.0900316,221726.74113392
1621297415,2021-05-18 00:23:35,ZRX/USDT,1.60228958,1.60228958,1.60228958,1.60228958,0.0,0.0
1621296000,2021-05-18 00:00:00,ZRX/USDT,1.46551847,1.70418351,1.45116849,1.60228958,174317.43772221,108445.03263977
1621211380,2021-05-17 00:29:40,ZRX/USDT,1.47521112,1.47521112,1.47521112,1.47521112,0.0,0.0
1621209600,2021-05-17 00:00:00,ZRX/USDT,1.56268426,1.5697264,1.39398666,1.47521112,54826.45407266,36995.82377339
1621124723,2021-05-16 00:25:23,ZRX/USDT,1.56979747,1.56979747,1.56979747,1.56979747,0.0,0.0
1621123200,2021-05-16 00:00:00,ZRX/USDT,1.55388561,1.69141739,1.4779831,1.56979747,74129.40213716,46088.62877801
1621038740,2021-05-15 00:32:20,ZRX/USDT,1.54964468,1.54964468,1.54964468,1.54964468,0.0,0.0
1621036800,2021-05-15 00:00:00,ZRX/USDT,1.707,1.72154957,1.5391392,1.54964468,174695.27544014,106178.54384756
1620951834,2021-05-14 00:23:54,ZRX/USDT,1.70433407,1.70433407,1.70433407,1.70433407,0.0,0.0
1620950400,2021-05-14 00:00:00,ZRX/USDT,1.60589767,1.76455613,1.59146438,1.70433407,63990.96049748,37936.3260898
1620865472,2021-05-13 00:24:32,ZRX/USDT,1.60596721,1.60596721,1.60596721,1.60596721,0.0,0.0
1620864000,2021-05-13 00:00:00,ZRX/USDT,1.64661696,1.7628974,1.513588,1.60596721,106658.33251251,65508.86229123
1620780192,2021-05-12 00:43:12,ZRX/USDT,1.63995497,1.63995497,1.63995497,1.63995497,0.0,0.0
1620777600,2021-05-12 00:00:00,ZRX/USDT,1.85,2.03377662,1.61278987,1.63995497,221953.70302234,116946.92755965
1620692647,2021-05-11 00:24:07,ZRX/USDT,1.85754704,1.85754704,1.85754704,1.85754704,0.0,0.0
1620691200,2021-05-11 00:00:00,ZRX/USDT,1.73021217,1.86456439,1.65465497,1.85754704,39976.00744216,22467.37220848
1620606176,2021-05-10 00:22:56,ZRX/USDT,1.75594753,1.75594753,1.75594753,1.75594753,0.0,0.0
1620604800,2021-05-10 00:00:00,ZRX/USDT,1.96089582,2.02071638,1.70706665,1.75594753,181064.61235251,94393.0868181
1620519857,2021-05-09 00:24:17,ZRX/USDT,1.95160401,1.95160401,1.95160401,1.95160401,0.0,0.0
1620518400,2021-05-09 00:00:00,ZRX/USDT,1.95164509,1.99235081,1.84099184,1.95160401,52577.30526149,27345.61661986
1620433646,2021-05-08 00:27:26,ZRX/USDT,1.94836085,1.94836085,1.94836085,1.94836085,0.0,0.0
1620432000,2021-05-08 00:00:00,ZRX/USDT,2.00785937,2.06312054,1.91224489,1.94836085,63834.33573686,32171.50343156
1620347065,2021-05-07 00:24:25,ZRX/USDT,2.01609697,2.01609697,2.01609697,2.01609697,0.0,0.0
1620345600,2021-05-07 00:00:00,ZRX/USDT,2.05483678,2.22,1.95423915,2.01609697,528434.55014708,246442.09267703
1620260622,2021-05-06 00:23:42,ZRX/USDT,2.05001447,2.05001447,2.05001447,2.05001447,0.0,0.0
1620259200,2021-05-06 00:00:00,ZRX/USDT,1.88057775,2.09583459,1.83181165,2.05001447,202296.78724475,102407.06432722
1620174962,2021-05-05 00:36:02,ZRX/USDT,1.88452859,1.88452859,1.88452859,1.88452859,0.0,0.0
1620172800,2021-05-05 00:00:00,ZRX/USDT,1.66642393,1.88898706,1.66164295,1.88452859,211425.60976513,121618.55208312
1620087793,2021-05-04 00:23:13,ZRX/USDT,1.68735921,1.68735921,1.68735921,1.68735921,0.0,0.0
1620086400,2021-05-04 00:00:00,ZRX/USDT,1.88563583,1.88563583,1.65309254,1.68735921,209647.91313926,119462.36010199
1620001434,2021-05-03 00:23:54,ZRX/USDT,1.89889977,1.89889977,1.89889977,1.89889977,0.0,0.0
1620000000,2021-05-03 00:00:00,ZRX/USDT,1.8674318,1.96592876,1.84983825,1.89889977,63900.0584566,33464.90902385
1619915076,2021-05-02 00:24:36,ZRX/USDT,1.8647563,1.8647563,1.8647563,1.8647563,0.0,0.0
1619913600,2021-05-02 00:00:00,ZRX/USDT,1.93872809,1.95682528,1.79135,1.8647563,353390.4989205,186255.14393951
1619828690,2021-05-01 00:24:50,ZRX/USDT,1.93471603,1.93471603,1.93471603,1.93471603,0.0,0.0
1619827200,2021-05-01 00:00:00,ZRX/USDT,1.79243347,2.02071638,1.76916513,1.93471603,349531.22700707,187896.25512448
1619742222,2021-04-30 00:23:42,ZRX/USDT,1.79352857,1.79352857,1.79352857,1.79352857,0.0,0.0
1619740800,2021-04-30 00:00:00,ZRX/USDT,1.67053743,1.81243118,1.6363229,1.79352857,53049.10423948,30997.35267666
1619656003,2021-04-29 00:26:43,ZRX/USDT,1.67053743,1.67053743,1.67053743,1.67053743,0.0,0.0
1619654400,2021-04-29 00:00:00,ZRX/USDT,1.70732791,1.75878982,1.6,1.67053743,44683.30484793,26770.67930627
1619570067,2021-04-28 00:34:27,ZRX/USDT,1.70483575,1.70483575,1.70483575,1.70483575,0.0,0.0
1619568000,2021-04-28 00:00:00,ZRX/USDT,1.83016658,1.84601315,1.6214464,1.70483575,99415.3899278,58133.34811101
1619483062,2021-04-27 00:24:22,ZRX/USDT,1.82299095,1.82299095,1.82299095,1.82299095,0.0,0.0
1619481600,2021-04-27 00:00:00,ZRX/USDT,1.52550588,1.87979466,1.51330184,1.82299095,357753.26978021,207575.89628336
1619396691,2021-04-26 00:24:51,ZRX/USDT,1.51880154,1.51880154,1.51880154,1.51880154,0.0,0.0
1619395200,2021-04-26 00:00:00,ZRX/USDT,1.34011627,1.54071175,1.32979312,1.51880154,288181.27678117,195086.34668914
1619310236,2021-04-25 00:23:56,ZRX/USDT,1.335,1.335,1.335,1.335,0.0,0.0
1619308800,2021-04-25 00:00:00,ZRX/USDT,1.32726013,1.45658574,1.26280842,1.335,72286.5552913,52945.96613226
1619223986,2021-04-24 00:26:26,ZRX/USDT,1.32119507,1.32119507,1.32119507,1.32119507,0.0,0.0
1619222400,2021-04-24 00:00:00,ZRX/USDT,1.46644382,1.46644382,1.31476364,1.32119507,149239.71349278,109320.17363093
1619137410,2021-04-23 00:23:30,ZRX/USDT,1.47121784,1.47121784,1.47121784,1.47121784,0.0,0.0
1619136000,2021-04-23 00:00:00,ZRX/USDT,1.49409354,1.53916816,1.25430906,1.47121784,140214.06504265,102291.56871669
1619051061,2021-04-22 00:24:21,ZRX/USDT,1.49378873,1.49378873,1.49378873,1.49378873,0.0,0.0
1619049600,2021-04-22 00:00:00,ZRX/USDT,1.62674886,1.78418195,1.49308987,1.49378873,126117.77856593,77620.34208604
1618965975,2021-04-21 00:46:15,ZRX/USDT,1.63795052,1.63795052,1.63795052,1.63795052,0.0,0.0
1618963200,2021-04-21 00:00:00,ZRX/USDT,1.710426,1.79957736,1.62674886,1.63795052,74343.61756463,43763.7556554
1618878209,2021-04-20 00:23:29,ZRX/USDT,1.70518671,1.70518671,1.70518671,1.70518671,0.0,0.0
1618876800,2021-04-20 00:00:00,ZRX/USDT,1.58841828,1.75634874,1.44906331,1.70518671,126764.74730165,81293.6232723
1618791847,2021-04-19 00:24:07,ZRX/USDT,1.589787,1.589787,1.589787,1.589787,0.0,0.0
1618790400,2021-04-19 00:00:00,ZRX/USDT,1.76280303,1.85874127,1.57317933,1.589787,73004.11969161,42791.42201392
1618705336,2021-04-18 00:22:16,ZRX/USDT,1.7545905,1.7545905,1.7545905,1.7545905,0.0,0.0
1618704000,2021-04-18 00:00:00,ZRX/USDT,2.0207867,2.03576091,1.52550588,1.7545905,536157.47285378,315275.72837377
1618619238,2021-04-17 00:27:18,ZRX/USDT,2.02071639,2.02071639,2.02071639,2.02071639,0.0,0.0
1618617600,2021-04-17 00:00:00,ZRX/USDT,2.10325248,2.20063684,2.02071639,2.02071639,88707.32057367,41804.27038509
1618532808,2021-04-16 00:26:48,ZRX/USDT,2.07644348,2.07644348,2.07644348,2.07644348,0.0,0.0
1618531200,2021-04-16 00:00:00,ZRX/USDT,2.20345023,2.21068159,1.98,2.07644348,100364.09744767,48127.62403105
1618446350,2021-04-15 00:25:50,ZRX/USDT,2.19968317,2.19968317,2.19968317,2.19968317,0.0,0.0
1618444800,2021-04-15 00:00:00,ZRX/USDT,2.16187617,2.23886159,2.10247146,2.19968317,127461.39407212,59020.92206836
1618360863,2021-04-14 00:41:03,ZRX/USDT,2.15413544,2.15413544,2.15413544,2.15413544,0.0,0.0
1618358400,2021-04-14 00:00:00,ZRX/USDT,2.29185155,2.34190961,2.05344,2.15413544,229570.13520412,106497.25617271
1618273319,2021-04-13 00:21:59,ZRX/USDT,2.2959227,2.2959227,2.2959227,2.2959227,0.0,0.0
1618272000,2021-04-13 00:00:00,ZRX/USDT,2.12846085,2.39404402,2.10325248,2.2959227,155184.64041953,69157.57861907
1618186934,2021-04-12 00:22:14,ZRX/USDT,2.13067889,2.13067889,2.13067889,2.13067889,0.0,0.0
1618185600,2021-04-12 00:00:00,ZRX/USDT,2.13138143,2.18147173,2.03701248,2.13067889,152140.84820589,71226.75276879
1618100432,2021-04-11 00:20:32,ZRX/USDT,2.12864858,2.12864858,2.12864858,2.12864858,0.0,0.0
1618099200,2021-04-11 00:00:00,ZRX/USDT,2.17389037,2.25,2.0341009,2.12864858,116836.18261148,54828.5203819
1618014246,2021-04-10 00:24:06,ZRX/USDT,2.18558606,2.18558606,2.18558606,2.18558606,0.0,0.0
1618012800,2021-04-10 00:00:00,ZRX/USDT,2.17136852,2.37239106,2.08,2.18558606,224439.56464932,102768.09928552
1617927745,2021-04-09 00:22:25,ZRX/USDT,2.16038078,2.16038078,2.16038078,2.16038078,0.0,0.0
1617926400,2021-04-09 00:00:00,ZRX/USDT,1.84243649,2.36638856,1.829892,2.16038078,299665.6295878,140354.30648896
1617841450,2021-04-08 00:24:10,ZRX/USDT,1.85548025,1.85548025,1.85548025,1.85548025,0.0,0.0
1617840000,2021-04-08 00:00:00,ZRX/USDT,1.72473408,1.85889426,1.70698833,1.85548025,124339.94659126,68906.62508292
1617755202,2021-04-07 00:26:42,ZRX/USDT,1.7137931,1.7137931,1.7137931,1.7137931,0.0,0.0
1617753600,2021-04-07 00:00:00,ZRX/USDT,1.93057372,1.94117068,1.5953324,1.7137931,250963.0635799,147155.37752917
1617668666,2021-04-06 00:24:26,ZRX/USDT,1.93103448,1.93103448,1.93103448,1.93103448,0.0,0.0
1617667200,2021-04-06 00:00:00,ZRX/USDT,1.80579636,1.93449126,1.745,1.93103448,89723.22253502,49587.31829863
1617582139,2021-04-05 00:22:19,ZRX/USDT,1.78919602,1.78919602,1.78919602,1.78919602,0.0,0.0
1617580800,2021-04-05 00:00:00,ZRX/USDT,1.83690984,1.86260193,1.734711,1.78919602,101778.48196638,56112.83200512
1617495594,2021-04-04 00:19:54,ZRX/USDT,1.83682961,1.83682961,1.83682961,1.83682961,0.0,0.0
1617494400,2021-04-04 00:00:00,ZRX/USDT,1.7137931,1.85595552,1.6947121,1.83682961,109190.46833458,61291.61307294
1617408814,2021-04-03 00:13:34,ZRX/USDT,1.71815975,1.71815975,1.71815975,1.71815975,0.0,0.0
1617408000,2021-04-03 00:00:00,ZRX/USDT,1.96249349,1.96249349,1.71815975,1.71815975,62771.45308026,33831.97366861
1617322373,2021-04-02 00:12:53,ZRX/USDT,1.96198393,1.96198393,1.96198393,1.96198393,0.0,0.0
1617321600,2021-04-02 00:00:00,ZRX/USDT,1.98851424,2.03020847,1.88275862,1.96198393,65755.33947827,33710.43401843
1617235989,2021-04-01 00:13:09,ZRX/USDT,1.96256565,1.96256565,1.96256565,1.96256565,0.0,0.0
1617235200,2021-04-01 00:00:00,ZRX/USDT,1.89411923,2.0718319,1.837555,1.96256565,134952.71386254,68572.80175316
1617149618,2021-03-31 00:13:38,ZRX/USDT,1.88195293,1.88195293,1.88195293,1.88195293,0.0,0.0
1617148800,2021-03-31 00:00:00,ZRX/USDT,1.8607761,1.99578,1.75418683,1.88195293,166371.97783895,87920.27864637
1617063238,2021-03-30 00:13:58,ZRX/USDT,1.85454749,1.85454749,1.85454749,1.85454749,0.0,0.0
1617062400,2021-03-30 00:00:00,ZRX/USDT,1.59864255,1.9189,1.55376202,1.85454749,217138.07835775,123022.442665
1616976622,2021-03-29 00:10:22,ZRX/USDT,1.5907732,1.5907732,1.5907732,1.5907732,0.0,0.0
1616976000,2021-03-29 00:00:00,ZRX/USDT,1.45258306,1.6,1.45200373,1.5907732,50886.14600824,33503.96212195
1616890313,2021-03-28 00:11:53,ZRX/USDT,1.44827586,1.44827586,1.44827586,1.44827586,0.0,0.0
1616889600,2021-03-28 00:00:00,ZRX/USDT,1.41207613,1.48122592,1.38805249,1.44827586,111626.65858444,77750.38216854
1616803909,2021-03-27 00:11:49,ZRX/USDT,1.42285485,1.42285485,1.42285485,1.42285485,0.0,0.0
1616803200,2021-03-27 00:00:00,ZRX/USDT,1.39041618,1.44489133,1.35,1.42285485,43531.40750714,31049.8299075
1616717455,2021-03-26 00:10:55,ZRX/USDT,1.38499506,1.38499506,1.38499506,1.38499506,0.0,0.0
1616716800,2021-03-26 00:00:00,ZRX/USDT,1.31575428,1.39999998,1.31575428,1.38499506,100844.3165709,73033.52760477
1616631245,2021-03-25 00:14:05,ZRX/USDT,1.31408218,1.31408218,1.31408218,1.31408218,0.0,0.0
1616630400,2021-03-25 00:00:00,ZRX/USDT,1.36742904,1.39078698,1.26242162,1.31408218,73637.39600704,55902.89462038
1616544841,2021-03-24 00:14:01,ZRX/USDT,1.37324785,1.37324785,1.37324785,1.37324785,0.0,0.0
1616544000,2021-03-24 00:00:00,ZRX/USDT,1.49307573,1.59864255,1.33751208,1.37324785,89353.2218432,59420.66269923
1616458300,2021-03-23 00:11:40,ZRX/USDT,1.49728061,1.49728061,1.49728061,1.49728061,0.0,0.0
1616457600,2021-03-23 00:00:00,ZRX/USDT,1.41207613,1.52419727,1.35172413,1.49728061,52519.06315661,36214.017756
1616371924,2021-03-22 00:12:04,ZRX/USDT,1.4301455,1.4301455,1.4301455,1.4301455,0.0,0.0
1616371200,2021-03-22 00:00:00,ZRX/USDT,1.45232126,1.5661921,1.39870632,1.4301455,73397.42032248,50222.56873749
1616285472,2021-03-21 00:11:12,ZRX/USDT,1.4579402,1.4579402,1.4579402,1.4579402,0.0,0.0
1616284800,2021-03-21 00:00:00,ZRX/USDT,1.4861921,1.52068965,1.41686043,1.4579402,84402.67642886,57301.18183395
1616199105,2021-03-20 00:11:45,ZRX/USDT,1.49315258,1.49315258,1.49315258,1.49315258,0.0,0.0
1616198400,2021-03-20 00:00:00,ZRX/USDT,1.55981567,1.62108471,1.49307573,1.49315258,91342.730596,58488.23378919
1616112680,2021-03-19 00:11:20,ZRX/USDT,1.553762,1.553762,1.553762,1.553762,0.0,0.0
1616112000,2021-03-19 00:00:00,ZRX/USDT,1.50874655,1.64408758,1.46172225,1.553762,50083.24422738,32794.79480869
1616026305,2021-03-18 00:11:45,ZRX/USDT,1.52192001,1.52192001,1.52192001,1.52192001,0.0,0.0
1616025600,2021-03-18 00:00:00,ZRX/USDT,1.4462378,1.73902738,1.42337274,1.52192001,137324.20095379,85210.43373142
1615940035,2021-03-17 00:13:55,ZRX/USDT,1.44260827,1.44260827,1.44260827,1.44260827,0.0,0.0
1615939200,2021-03-17 00:00:00,ZRX/USDT,1.41548497,1.44433085,1.33487259,1.44260827,39225.94950013,28115.47289622
1615853521,2021-03-16 00:12:01,ZRX/USDT,1.42337274,1.42337274,1.42337274,1.42337274,0.0,0.0
1615852800,2021-03-16 00:00:00,ZRX/USDT,1.32981543,1.43846385,1.27931034,1.42337274,86813.39248821,62968.46635852
1615767107,2021-03-15 00:11:47,ZRX/USDT,1.32585937,1.32585937,1.32585937,1.32585937,0.0,0.0
1615766400,2021-03-15 00:00:00,ZRX/USDT,1.32419361,1.37172675,1.26189007,1.32585937,47126.90994899,35326.25137292
1615680706,2021-03-14 00:11:46,ZRX/USDT,1.3275862,1.3275862,1.3275862,1.3275862,0.0,0.0
1615680000,2021-03-14 00:00:00,ZRX/USDT,1.39003736,1.39011911,1.30889873,1.3275862,26801.7796912,19916.6511499
1615594296,2021-03-13 00:11:36,ZRX/USDT,1.38957328,1.38957328,1.38957328,1.38957328,0.0,0.0
1615593600,2021-03-13 00:00:00,ZRX/USDT,1.32419361,1.41528695,1.29,1.38957328,35113.86425867,25460.17749762
1615507900,2021-03-12 00:11:40,ZRX/USDT,1.33051264,1.33051264,1.33051264,1.33051264,0.0,0.0
1615507200,2021-03-12 00:00:00,ZRX/USDT,1.3751525,1.38446182,1.3,1.33051264,45585.80072588,34085.63494067
1615421556,2021-03-11 00:12:36,ZRX/USDT,1.37348635,1.37348635,1.37348635,1.37348635,0.0,0.0
1615420800,2021-03-11 00:00:00,ZRX/USDT,1.40045012,1.40081743,1.33487259,1.37348635,55157.5244504,40080.49760437
1615335142,2021-03-10 00:12:22,ZRX/USDT,1.3860379,1.3860379,1.3860379,1.3860379,0.0,0.0
1615334400,2021-03-10 00:00:00,ZRX/USDT,1.475,1.48122592,1.36111,1.3860379,43277.17230634,30834.3182766
1615248680,2021-03-09 00:11:20,ZRX/USDT,1.475,1.475,1.475,1.475,0.0,0.0
1615248000,2021-03-09 00:00:00,ZRX/USDT,1.42159895,1.475,1.39397635,1.475,54155.17481501,37487.3213303
1615162291,2021-03-08 00:11:31,ZRX/USDT,1.41978131,1.41978131,1.41978131,1.41978131,0.0,0.0
1615161600,2021-03-08 00:00:00,ZRX/USDT,1.42302479,1.47241379,1.36984235,1.41978131,50558.56357349,35533.82572395
1615075786,2021-03-07 00:09:46,ZRX/USDT,1.41641107,1.41641107,1.41641107,1.41641107,0.0,0.0
1615075200,2021-03-07 00:00:00,ZRX/USDT,1.38032789,1.42567175,1.35515391,1.41641107,26788.51983317,19188.54484612
1614989828,2021-03-06 00:17:08,ZRX/USDT,1.36987227,1.36987227,1.36987227,1.36987227,0.0,0.0
1614988800,2021-03-06 00:00:00,ZRX/USDT,1.34735331,1.40553821,1.3243518,1.36987227,53629.83971735,39281.61766383
1614903822,2021-03-05 00:23:42,ZRX/USDT,1.34735323,1.34735323,1.34735323,1.34735323,0.0,0.0
1614902400,2021-03-05 00:00:00,ZRX/USDT,1.37013606,1.39143884,1.2899559,1.34735323,48009.1190877,35965.02557813
1614817200,2021-03-04 00:20:00,ZRX/USDT,1.37549659,1.37549659,1.37549659,1.37549659,0.0,0.0
1614816000,2021-03-04 00:00:00,ZRX/USDT,1.4553,1.49292658,1.35764093,1.37549659,66079.80622069,46704.78436092
1614732164,2021-03-03 00:42:44,ZRX/USDT,1.47564941,1.47564941,1.47564941,1.47564941,0.0,0.0
1614729600,2021-03-03 00:00:00,ZRX/USDT,1.35297582,1.5289063,1.33831631,1.47564941,59039.45194374,40882.22776233
1614644212,2021-03-02 00:16:52,ZRX/USDT,1.35738851,1.35738851,1.35738851,1.35738851,0.0,0.0
1614643200,2021-03-02 00:00:00,ZRX/USDT,1.35574453,1.42684845,1.28451009,1.35738851,83716.0173836,61859.73668225
1614557862,2021-03-01 00:17:42,ZRX/USDT,1.3482371,1.3482371,1.3482371,1.3482371,0.0,0.0
1614556800,2021-03-01 00:00:00,ZRX/USDT,1.21446788,1.37586206,1.20194612,1.3482371,55075.8832281,42072.08817488
1614471829,2021-02-28 00:23:49,ZRX/USDT,1.20484241,1.20484241,1.20484241,1.20484241,0.0,0.0
1614470400,2021-02-28 00:00:00,ZRX/USDT,1.32438378,1.34287035,1.13448277,1.20484241,115565.35222097,93957.33011886
1614385210,2021-02-27 00:20:10,ZRX/USDT,1.33369461,1.33369461,1.33369461,1.33369461,0.0,0.0
